Date;High;Low;Open;Close;Volume;Adj Close
2018-05-31;104.0;103.08999633789062;103.26000213623047;103.26000213623047;1122.0;100.18375396728516
2018-07-02;104.5999984741211;103.5999984741211;103.79000091552734;104.13500213623047;2690.0;101.03267669677734
2018-07-03;105.87000274658203;104.16999816894531;104.9000015258789;105.87000274658203;3354.0;102.71598815917969
2018-07-04;106.0999984741211;105.01000213623047;105.0999984741211;105.2300033569336;3387.0;102.09506225585938
2018-07-05;106.43499755859375;104.81999969482422;105.0;106.43499755859375;1159.0;103.26415252685547
2018-07-06;107.08999633789062;106.0999984741211;106.5;106.73999786376953;3775.0;103.56006622314453
2018-07-09;107.91000366210938;106.9000015258789;107.02999877929688;107.65499877929688;2138.0;104.44780731201172
2018-07-10;108.18000030517578;106.69999694824219;107.79000091552734;107.83000183105469;5964.0;104.61759948730469
2018-07-11;108.76000213623047;107.47000122070312;107.47000122070312;107.97000122070312;1841.0;104.75343322753906
2018-07-12;109.5999984741211;108.0;108.33999633789062;109.06999969482422;3180.0;105.8206558227539
2018-07-13;109.20999908447266;105.4800033569336;107.4000015258789;108.32499694824219;8727.0;105.09784698486328
2018-07-16;108.05000305175781;106.33000183105469;107.31999969482422;106.63999938964844;3871.0;103.46304321289062
2018-07-17;111.5;103.68000030517578;106.48999786376953;110.2699966430664;19158.0;106.98490142822266
2018-07-18;111.58999633789062;109.41999816894531;111.58999633789062;109.41999816894531;3504.0;106.16022491455078
2018-07-19;110.5;108.93000030517578;110.5;109.29000091552734;1535.0;106.03410339355469
2018-07-20;108.5;107.05999755859375;108.48999786376953;107.5;1786.0;104.29743194580078
2018-07-23;107.93000030517578;107.2300033569336;107.56999969482422;107.93000030517578;2007.0;104.71461486816406
2018-07-24;110.23999786376953;108.16000366210938;108.19000244140625;110.22000122070312;2526.0;106.9364013671875
2018-07-25;110.9000015258789;109.83000183105469;110.5;110.19000244140625;1758.0;106.90729522705078
2018-07-26;112.4000015258789;109.11000061035156;110.20999908447266;111.79000091552734;5188.0;108.45962524414062
2018-07-27;113.0999984741211;111.6500015258789;112.58999633789062;112.9800033569336;1726.0;109.61417388916016
2018-07-30;113.48999786376953;111.5999984741211;113.23999786376953;112.81999969482422;2189.0;109.45893859863281
2018-07-31;113.25;112.5;113.0;112.9000015258789;35766.0;109.53655242919922
2018-08-01;113.98999786376953;113.08000183105469;113.98999786376953;113.69000244140625;2752.0;110.30303192138672
2018-08-02;114.81999969482422;113.30000305175781;113.30000305175781;114.0999984741211;3117.0;110.7008056640625
2018-08-03;114.36000061035156;113.16000366210938;113.16000366210938;114.04000091552734;978.0;110.6426010131836
2018-08-06;114.6500015258789;113.5199966430664;114.51000213623047;114.3499984741211;2110.0;110.943359375
2018-08-07;114.48999786376953;113.58000183105469;114.44000244140625;113.66999816894531;2009.0;110.28361511230469
2018-08-08;113.83000183105469;113.0;113.51000213623047;113.37000274658203;1305.0;109.9925537109375
2018-08-09;113.43000030517578;112.72000122070312;113.38999938964844;113.27999877929688;1080.0;109.90524291992188
2018-08-10;115.0;113.63999938964844;114.41999816894531;114.68000030517578;979.0;111.26353454589844
2018-08-13;114.69000244140625;114.18000030517578;114.69000244140625;114.23999786376953;1239.0;110.83663177490234
2018-08-14;114.9000015258789;113.94000244140625;114.6500015258789;113.94000244140625;1061.0;110.54557800292969
2018-08-15;114.69999694824219;114.0;114.25;114.56999969482422;1377.0;111.15680694580078
2018-08-16;115.72000122070312;114.69000244140625;115.0;115.61000061035156;1964.0;112.16582489013672
2018-08-17;117.11000061035156;116.0;116.5;116.77999877929688;2818.0;113.30096435546875
2018-08-20;119.66999816894531;117.23999786376953;117.98999786376953;119.58999633789062;2641.0;116.02725219726562
2018-08-21;119.38999938964844;117.0;119.38999938964844;117.0;2911.0;113.51441192626953
2018-08-22;116.69999694824219;115.94999694824219;116.41000366210938;116.3499984741211;1051.0;112.88377380371094
2018-08-23;117.0;115.80999755859375;115.80999755859375;116.58999633789062;1864.0;113.11662292480469
2018-08-24;117.63999938964844;115.73999786376953;117.63999938964844;115.73999786376953;1059.0;112.29194641113281
2018-08-27;116.80999755859375;115.18000030517578;116.05000305175781;115.9800033569336;2956.0;113.40665435791016
2018-08-28;115.69000244140625;114.37000274658203;115.01000213623047;114.63999938964844;2630.0;112.09638214111328
2018-08-29;115.5;114.5999984741211;115.0;115.13999938964844;13276.0;112.58528900146484
2018-08-30;116.25;115.0;115.80000305175781;115.7699966430664;1095.0;113.2013168334961
2018-08-31;116.0;114.94999694824219;115.38999938964844;115.69000244140625;1848.0;113.12308502197266
2018-09-03;116.75;115.66999816894531;116.69000244140625;116.0;2252.0;113.42620849609375
2018-09-04;117.0999984741211;115.73999786376953;117.0999984741211;115.73999786376953;1849.0;113.1719741821289
2018-09-05;116.54000091552734;114.79000091552734;115.94000244140625;116.2699966430664;1628.0;113.6902084350586
