Date;High;Low;Open;Close;Volume;Adj Close
2019-06-03;178.3000030517578;176.36000061035156;178.3000030517578;176.67999267578125;3014;176.67999267578125
2019-06-04;177.89999389648438;176.8800048828125;176.89999389648438;177.13999938964844;1556;177.13999938964844
2019-06-05;178.05999755859375;177.0399932861328;177.60000610351562;177.72000122070312;1067;177.72000122070312
2019-06-06;179.39999389648438;177.3800048828125;177.6199951171875;179.39999389648438;1171;179.39999389648438
2019-06-07;181.89999389648438;179.9600067138672;180.67999267578125;181.36000061035156;2118;181.36000061035156
2019-06-11;179.0;178.10000610351562;178.8800048828125;178.8800048828125;3525;178.8800048828125
2019-06-12;181.3000030517578;178.83999633789062;179.5;181.24000549316406;1361;181.24000549316406
2019-06-13;182.17999267578125;180.74000549316406;181.5800018310547;181.52000427246094;1535;181.52000427246094
2019-06-14;182.72000122070312;180.82000732421875;180.82000732421875;182.5399932861328;2866;182.5399932861328
2019-06-17;184.0399932861328;181.39999389648438;183.77999877929688;181.67999267578125;4846;181.67999267578125
2019-06-18;183.13999938964844;181.36000061035156;181.77999877929688;182.9600067138672;2554;182.9600067138672
2019-06-19;183.8800048828125;181.32000732421875;183.8800048828125;181.86000061035156;1641;181.86000061035156
2019-06-20;182.3000030517578;180.9600067138672;181.13999938964844;181.97999572753906;1477;181.97999572753906
2019-06-21;182.89999389648438;180.47999572753906;182.89999389648438;181.63999938964844;1147;181.63999938964844
2019-06-24;180.52000427246094;179.36000061035156;180.16000366210938;179.47999572753906;1894;179.47999572753906
2019-06-25;181.05999755859375;178.67999267578125;179.17999267578125;181.02000427246094;2823;181.02000427246094
2019-06-26;181.6999969482422;179.5800018310547;181.47999572753906;179.9600067138672;2217;179.9600067138672
2019-06-27;180.97999572753906;179.74000549316406;180.1199951171875;180.1999969482422;1156;180.1999969482422
2019-06-28;182.6999969482422;181.36000061035156;181.97999572753906;182.27999877929688;1356;182.27999877929688
2019-07-01;184.89999389648438;182.60000610351562;184.89999389648438;183.25999450683594;2336;183.25999450683594
2019-07-02;184.86000061035156;182.02000427246094;183.17999267578125;184.27999877929688;1567;184.27999877929688
2019-07-03;187.1999969482422;185.3000030517578;185.3000030517578;187.1999969482422;2118;187.1999969482422
2019-07-04;189.0;187.86000061035156;188.89999389648438;188.8000030517578;1851;188.8000030517578
2019-07-05;189.3000030517578;187.77999877929688;189.1999969482422;188.0;3092;188.0
2019-07-08;189.22000122070312;187.5;187.66000366210938;188.5800018310547;1702;188.5800018310547
2019-07-09;189.47999572753906;188.52000427246094;189.3000030517578;189.3000030517578;1532;189.3000030517578
2019-07-10;189.6199951171875;188.44000244140625;189.3000030517578;189.1199951171875;1466;189.1199951171875
2019-07-11;190.0;188.55999755859375;189.47999572753906;189.3800048828125;1353;189.3800048828125
2019-07-12;189.66000366210938;187.94000244140625;188.72000122070312;188.32000732421875;1997;188.32000732421875
2019-07-15;190.5;188.55999755859375;189.3800048828125;189.89999389648438;2084;189.89999389648438
2019-07-16;191.47999572753906;189.44000244140625;190.67999267578125;189.8000030517578;1624;189.8000030517578
2019-07-17;191.52000427246094;190.0399932861328;191.1999969482422;190.0399932861328;1396;190.0399932861328
2019-07-18;191.66000366210938;189.60000610351562;190.3800048828125;190.63999938964844;3541;190.63999938964844
2019-07-19;192.6999969482422;191.25999450683594;192.3800048828125;191.5800018310547;1822;191.5800018310547
2019-07-22;191.39999389648438;189.3000030517578;191.22000122070312;190.94000244140625;5991;190.94000244140625
2019-07-23;193.39999389648438;191.5;192.5800018310547;191.5800018310547;2001;191.5800018310547
2019-07-24;192.47999572753906;191.0;192.47999572753906;191.47999572753906;1473;191.47999572753906
2019-07-25;192.0;190.4600067138672;191.44000244140625;191.13999938964844;2936;191.13999938964844
2019-07-26;197.5399932861328;193.4199981689453;194.27999877929688;194.17999267578125;8370;194.17999267578125
2019-07-29;195.10000610351562;194.0;194.36000061035156;194.24000549316406;8020;194.24000549316406
2019-07-30;193.44000244140625;191.02000427246094;193.4199981689453;191.82000732421875;4585;191.82000732421875
2019-07-31;191.8800048828125;189.3000030517578;191.52000427246094;190.36000061035156;6569;190.36000061035156
2019-08-01;192.74000549316406;190.5800018310547;191.0;192.25999450683594;2510;192.25999450683594
2019-08-02;191.67999267578125;189.6199951171875;190.77999877929688;191.22000122070312;1095;191.22000122070312
