Date;High;Low;Open;Close;Volume;Adj Close
2015-01-02;39.42499923706055;38.540000915527344;38.77000045776367;38.8650016784668;12347.0;34.66941452026367
2015-01-05;39.26499938964844;38.79999923706055;38.96500015258789;38.82500076293945;8723.0;34.633731842041016
2015-01-06;39.32500076293945;38.7599983215332;39.01499938964844;38.7599983215332;8976.0;34.57575225830078
2015-01-07;39.119998931884766;38.540000915527344;38.650001525878906;38.86000061035156;26008.0;34.664955139160156
2015-01-08;40.46500015258789;39.32500076293945;39.349998474121094;40.22999954223633;17031.0;35.88705825805664
2015-01-09;40.689998626708984;39.709999084472656;40.209999084472656;39.709999084472656;14950.0;35.42318344116211
2015-01-12;40.334999084472656;39.345001220703125;39.97999954223633;39.54999923706055;25028.0;35.28046417236328
2015-01-13;40.91999816894531;39.25;39.36000061035156;40.279998779296875;25484.0;35.93165588378906
2015-01-14;39.665000915527344;38.67499923706055;39.09000015258789;38.84000015258789;35482.0;34.64711380004883
2015-01-15;39.71500015258789;39.005001068115234;39.400001525878906;39.39500045776367;25598.0;35.1422004699707
2015-01-16;39.900001525878906;38.709999084472656;38.834999084472656;39.72999954223633;28162.0;35.441036224365234
2015-01-19;40.125;39.68000030517578;40.125;39.95500183105469;12471.0;35.64175033569336
2015-01-20;40.150001525878906;39.400001525878906;39.95500183105469;39.619998931884766;28399.0;35.34291076660156
2015-01-21;40.244998931884766;39.0;40.150001525878906;39.68000030517578;24257.0;35.396427154541016
2015-01-22;41.14500045776367;39.630001068115234;39.81999969482422;41.0;45803.0;36.573936462402344
2015-01-23;42.595001220703125;41.57500076293945;41.69499969482422;41.70000076293945;46456.0;37.198360443115234
2015-01-26;42.255001068115234;41.1150016784668;42.060001373291016;41.13999938964844;37581.0;36.698814392089844
2015-01-27;40.20500183105469;36.939998626708984;39.959999084472656;37.349998474121094;196520.0;33.317962646484375
2015-01-28;38.06999969482422;37.04999923706055;38.0;37.08000183105469;143231.0;33.077110290527344
2015-01-29;36.689998626708984;36.040000915527344;36.689998626708984;36.33000183105469;88178.0;32.408077239990234
2015-01-30;37.22999954223633;36.19499969482422;37.165000915527344;36.310001373291016;74395.0;32.39023971557617
2015-02-02;36.029998779296875;35.470001220703125;35.97999954223633;36.029998779296875;69281.0;32.14046096801758
2015-02-03;36.70500183105469;35.83000183105469;36.45500183105469;35.88999938964844;61545.0;32.015567779541016
2015-02-04;36.6349983215332;36.15999984741211;36.15999984741211;36.4900016784668;60599.0;32.55080032348633
2015-02-05;37.34000015258789;36.599998474121094;36.689998626708984;37.20000076293945;63103.0;33.18415069580078
2015-02-06;37.65999984741211;37.0;37.14500045776367;37.53499984741211;34437.0;33.48299026489258
2015-02-09;37.63999938964844;37.17499923706055;37.209999084472656;37.63999938964844;54282.0;33.57665252685547
2015-02-10;37.915000915527344;37.16999816894531;37.525001525878906;37.51499938964844;13308.0;33.46515655517578
2015-02-11;37.70000076293945;37.3849983215332;37.654998779296875;37.6349983215332;27193.0;33.57218933105469
2015-02-12;37.685001373291016;37.32500076293945;37.54999923706055;37.505001068115234;32512.0;33.456233978271484
2015-02-13;38.04499816894531;37.619998931884766;37.689998626708984;38.0099983215332;30550.0;33.90671157836914
2015-02-16;38.45000076293945;38.2599983215332;38.45000076293945;38.43000030517578;24153.0;34.2813720703125
2015-02-17;38.400001525878906;37.904998779296875;38.314998626708984;37.974998474121094;21600.0;34.15096664428711
2015-02-18;38.32500076293945;38.130001068115234;38.20000076293945;38.310001373291016;16252.0;34.45224380493164
2015-02-19;38.29999923706055;37.82500076293945;38.13999938964844;38.125;27889.0;34.28586959838867
2015-02-20;38.65999984741211;38.255001068115234;38.29999923706055;38.400001525878906;26830.0;34.533172607421875
2015-02-23;38.720001220703125;38.505001068115234;38.619998931884766;38.709999084472656;25331.0;34.81196212768555
2015-02-24;39.02000045776367;38.79999923706055;38.900001525878906;39.0099983215332;25080.0;35.08174514770508
2015-02-25;38.76499938964844;38.45000076293945;38.7400016784668;38.689998626708984;32034.0;34.79397201538086
2015-02-26;39.400001525878906;38.61000061035156;38.61000061035156;39.310001373291016;23340.0;35.35153579711914
2015-02-27;39.439998626708984;39.0;39.29999923706055;39.0;20772.0;35.07275390625
2015-03-02;39.5;38.814998626708984;39.20000076293945;39.439998626708984;28677.0;35.46844482421875
2015-03-03;39.369998931884766;38.505001068115234;39.20000076293945;38.54499816894531;22396.0;34.663570404052734
2015-03-04;39.005001068115234;38.64500045776367;38.775001525878906;38.959999084472656;12491.0;35.036781311035156
2015-03-05;39.150001525878906;38.959999084472656;39.03499984741211;39.099998474121094;16524.0;35.162689208984375
2015-03-06;39.630001068115234;39.10499954223633;39.150001525878906;39.10499954223633;10436.0;35.16718673706055
2015-03-09;39.290000915527344;38.68000030517578;38.95000076293945;39.290000915527344;18017.0;35.33355712890625
2015-03-10;39.82500076293945;39.310001373291016;39.5;39.46500015258789;16284.0;35.490928649902344
2015-03-11;40.07500076293945;39.47999954223633;39.4900016784668;39.720001220703125;63860.0;35.72025680541992
2015-03-12;39.97999954223633;38.290000915527344;39.79999923706055;38.845001220703125;33977.0;34.93336486816406
2015-03-13;38.95000076293945;38.47999954223633;38.65999984741211;38.939998626708984;22415.0;35.018802642822266
2015-03-16;39.3849983215332;39.03499984741211;39.279998779296875;39.07500076293945;25255.0;35.14020538330078
2015-03-17;39.275001525878906;38.70500183105469;39.060001373291016;39.040000915527344;21998.0;35.10873794555664
2015-03-18;39.59000015258789;38.98500061035156;39.20000076293945;39.46500015258789;33224.0;35.490928649902344
2015-03-19;40.01499938964844;39.6150016784668;39.619998931884766;39.915000915527344;41198.0;35.89562225341797
2015-03-20;40.025001525878906;39.435001373291016;39.79999923706055;39.619998931884766;48877.0;35.63032531738281
2015-03-23;39.845001220703125;39.150001525878906;39.65999984741211;39.349998474121094;23589.0;35.38751220703125
2015-03-24;39.6150016784668;38.94499969482422;39.02000045776367;39.474998474121094;42514.0;35.49992370605469
2015-03-25;39.349998474121094;37.849998474121094;39.29999923706055;38.064998626708984;68200.0;34.23190689086914
